mort_adulte,age,poids,v021,v106,v190,v024,v501,v130,v463a,v113,v116
0,38.0,1.226093,296.0,0.0,4.0,9.0,1.0,1.0,0.0,21.0,22.0
0,24.0,1.226093,296.0,2.0,4.0,9.0,0.0,1.0,0.0,21.0,22.0
0,24.0,1.226093,296.0,2.0,4.0,9.0,0.0,1.0,0.0,21.0,22.0
0,24.0,1.226093,296.0,2.0,4.0,9.0,0.0,1.0,0.0,21.0,22.0
0,41.0,1.226093,296.0,1.0,3.0,9.0,1.0,2.0,0.0,14.0,22.0
0,0.0,1.226093,296.0,2.0,3.0,9.0,0.0,2.0,0.0,14.0,22.0
0,19.0,1.226093,296.0,2.0,5.0,9.0,1.0,1.0,0.0,21.0,22.0
0,15.0,1.226093,296.0,2.0,4.0,9.0,1.0,2.0,0.0,31.0,22.0
0,46.0,1.226093,296.0,2.0,4.0,9.0,2.0,7.0,0.0,13.0,22.0
0,3.0,1.226093,296.0,2.0,4.0,9.0,0.0,1.0,0.0,13.0,22.0
0,3.0,1.226093,296.0,2.0,4.0,9.0,0.0,1.0,0.0,13.0,22.0
0,47.0,1.226093,296.0,3.0,5.0,9.0,1.0,1.0,0.0,31.0,22.0
0,3.0,1.226093,296.0,2.0,5.0,9.0,0.0,1.0,0.0,31.0,22.0
0,47.0,1.226093,296.0,2.0,2.0,9.0,1.0,1.0,0.0,31.0,23.0
1,20.0,1.226093,296.0,2.0,5.0,9.0,0.0,1.0,0.0,31.0,12.0
0,40.0,1.226093,296.0,2.0,4.0,9.0,1.0,2.0,0.0,21.0,22.0
0,11.0,1.226093,296.0,2.0,3.0,9.0,1.0,1.0,0.0,14.0,22.0
0,18.0,1.226093,296.0,2.0,3.0,9.0,1.0,1.0,0.0,21.0,23.0
0,45.0,1.226093,296.0,2.0,4.0,9.0,1.0,7.0,0.0,92.0,22.0
0,32.0,1.226093,296.0,1.0,4.0,9.0,1.0,1.0,0.0,97.0,97.0
0,30.0,1.226093,296.0,2.0,3.0,9.0,1.0,1.0,0.0,31.0,23.0
0,16.0,0.426377,297.0,2.0,4.0,6.0,0.0,1.0,0.0,21.0,22.0
0,16.0,0.426377,297.0,2.0,4.0,6.0,0.0,3.0,0.0,21.0,22.0
0,16.0,0.426377,297.0,1.0,4.0,6.0,0.0,1.0,0.0,21.0,22.0
0,38.0,0.426377,297.0,1.0,3.0,6.0,0.0,2.0,0.0,21.0,21.0
0,46.0,0.426377,297.0,2.0,4.0,6.0,1.0,96.0,0.0,21.0,21.0
0,21.0,0.426377,297.0,1.0,3.0,6.0,1.0,2.0,0.0,21.0,22.0
0,20.0,0.426377,297.0,2.0,3.0,6.0,0.0,3.0,0.0,21.0,23.0
0,36.0,0.426377,297.0,1.0,3.0,6.0,1.0,3.0,0.0,21.0,22.0
0,26.0,0.426377,297.0,1.0,3.0,6.0,1.0,1.0,0.0,21.0,22.0
0,30.0,0.426377,297.0,2.0,3.0,6.0,1.0,3.0,0.0,21.0,22.0
0,30.0,0.79279,298.0,1.0,2.0,4.0,2.0,3.0,0.0,21.0,23.0
0,53.0,0.79279,298.0,0.0,1.0,4.0,3.0,1.0,0.0,21.0,23.0
1,42.0,0.79279,298.0,2.0,2.0,4.0,2.0,3.0,0.0,21.0,23.0
0,37.0,0.79279,298.0,1.0,2.0,4.0,2.0,3.0,0.0,42.0,31.0
0,26.0,0.79279,298.0,1.0,1.0,4.0,2.0,3.0,0.0,21.0,31.0
0,33.0,0.79279,298.0,1.0,2.0,4.0,2.0,3.0,0.0,21.0,23.0
0,4.0,0.79279,298.0,1.0,2.0,4.0,0.0,3.0,0.0,21.0,22.0
0,17.0,0.79279,298.0,1.0,1.0,4.0,2.0,3.0,0.0,21.0,23.0
0,15.0,0.79279,298.0,1.0,2.0,4.0,2.0,3.0,0.0,21.0,23.0
0,9.0,0.79279,298.0,1.0,2.0,4.0,2.0,3.0,0.0,97.0,97.0
0,26.0,0.79279,298.0,1.0,3.0,4.0,1.0,3.0,0.0,42.0,31.0
0,13.0,0.79279,298.0,2.0,2.0,4.0,2.0,1.0,0.0,42.0,31.0
0,8.0,0.79279,298.0,1.0,1.0,4.0,0.0,3.0,0.0,97.0,97.0
0,9.0,0.79279,298.0,1.0,1.0,4.0,0.0,3.0,0.0,32.0,23.0
0,14.0,0.79279,298.0,1.0,1.0,4.0,2.0,3.0,0.0,32.0,31.0
0,10.0,0.79279,298.0,1.0,2.0,4.0,2.0,3.0,0.0,21.0,31.0
0,27.0,0.79279,298.0,1.0,2.0,4.0,2.0,3.0,0.0,42.0,23.0
0,27.0,0.876795,299.0,1.0,3.0,12.0,5.0,2.0,0.0,12.0,23.0
0,15.0,0.876795,299.0,2.0,4.0,12.0,1.0,1.0,0.0,13.0,22.0
0,27.0,0.876795,299.0,3.0,5.0,12.0,1.0,7.0,0.0,11.0,12.0
1,31.0,0.876795,299.0,1.0,4.0,12.0,0.0,3.0,0.0,13.0,22.0
0,28.0,0.876795,299.0,0.0,5.0,12.0,0.0,2.0,0.0,21.0,22.0
0,24.0,0.876795,299.0,0.0,5.0,12.0,0.0,2.0,0.0,21.0,22.0
0,33.0,0.876795,299.0,2.0,5.0,12.0,5.0,1.0,0.0,12.0,22.0
0,23.0,0.876795,299.0,3.0,5.0,12.0,2.0,1.0,0.0,14.0,22.0
0,17.0,0.876795,299.0,1.0,4.0,12.0,0.0,1.0,0.0,42.0,22.0
0,39.0,0.876795,299.0,3.0,5.0,12.0,0.0,2.0,0.0,11.0,12.0
0,39.0,0.876795,299.0,3.0,5.0,12.0,0.0,1.0,0.0,11.0,12.0
0,18.0,0.876795,299.0,3.0,4.0,12.0,0.0,3.0,0.0,13.0,22.0
0,12.0,4.165203,300.0,2.0,4.0,3.0,0.0,7.0,0.0,12.0,22.0
0,12.0,4.165203,300.0,2.0,4.0,3.0,0.0,2.0,0.0,12.0,22.0
0,33.0,4.165203,300.0,2.0,4.0,3.0,2.0,1.0,0.0,11.0,23.0
0,39.0,4.165203,300.0,2.0,5.0,3.0,1.0,1.0,0.0,11.0,12.0
0,37.0,4.165203,300.0,2.0,5.0,3.0,1.0,1.0,0.0,11.0,12.0
0,12.0,4.165203,300.0,2.0,4.0,3.0,2.0,1.0,0.0,21.0,21.0
1,30.0,4.165203,300.0,1.0,5.0,3.0,2.0,1.0,0.0,12.0,12.0
0,48.0,4.165203,300.0,1.0,5.0,3.0,1.0,2.0,0.0,21.0,12.0
0,8.0,4.165203,300.0,2.0,5.0,3.0,0.0,2.0,0.0,21.0,12.0
0,10.0,4.165203,300.0,3.0,5.0,3.0,0.0,2.0,0.0,21.0,12.0
0,9.0,4.165203,300.0,2.0,5.0,3.0,0.0,2.0,0.0,21.0,12.0
0,9.0,4.165203,300.0,2.0,5.0,3.0,0.0,2.0,0.0,21.0,12.0
0,30.0,4.165203,300.0,2.0,5.0,3.0,2.0,1.0,0.0,12.0,22.0
0,33.0,4.165203,300.0,1.0,5.0,3.0,1.0,3.0,0.0,11.0,12.0
1,21.0,4.165203,300.0,2.0,5.0,3.0,0.0,2.0,0.0,97.0,97.0
0,26.0,4.165203,300.0,1.0,4.0,3.0,1.0,1.0,0.0,21.0,11.0
0,20.0,4.165203,300.0,3.0,5.0,3.0,1.0,2.0,0.0,97.0,97.0
0,38.0,0.276596,301.0,2.0,3.0,2.0,1.0,1.0,0.0,21.0,22.0
0,41.0,0.276596,301.0,1.0,3.0,2.0,1.0,3.0,0.0,21.0,22.0
0,45.0,0.276596,301.0,2.0,3.0,2.0,2.0,1.0,0.0,21.0,22.0
0,48.0,0.276596,301.0,2.0,4.0,2.0,1.0,1.0,0.0,21.0,22.0
0,29.0,0.276596,301.0,2.0,4.0,2.0,5.0,1.0,0.0,31.0,22.0
0,30.0,0.276596,301.0,2.0,3.0,2.0,2.0,1.0,0.0,31.0,22.0
0,38.0,0.276596,301.0,1.0,3.0,2.0,2.0,1.0,0.0,21.0,22.0
0,14.0,0.276596,301.0,1.0,2.0,2.0,2.0,1.0,0.0,21.0,31.0
0,28.0,0.276596,301.0,3.0,5.0,2.0,1.0,2.0,0.0,31.0,12.0
0,32.0,0.276596,301.0,2.0,5.0,2.0,1.0,4.0,0.0,21.0,12.0
0,26.0,0.276596,301.0,1.0,3.0,2.0,2.0,1.0,0.0,21.0,22.0
0,26.0,0.276596,301.0,2.0,3.0,2.0,5.0,1.0,0.0,97.0,97.0
0,15.0,0.276596,301.0,1.0,3.0,2.0,5.0,3.0,0.0,21.0,22.0
1,47.0,0.276596,301.0,2.0,3.0,2.0,1.0,1.0,0.0,21.0,22.0
0,11.0,0.276596,301.0,1.0,3.0,2.0,5.0,1.0,0.0,21.0,22.0
0,18.0,0.276596,301.0,2.0,2.0,2.0,2.0,1.0,0.0,97.0,97.0
0,27.0,0.276596,301.0,1.0,4.0,2.0,2.0,1.0,0.0,21.0,22.0
0,28.0,0.276596,301.0,2.0,4.0,2.0,0.0,1.0,0.0,21.0,22.0
0,28.0,0.276596,301.0,1.0,4.0,2.0,2.0,1.0,0.0,21.0,12.0
0,18.0,0.276596,301.0,2.0,3.0,2.0,0.0,1.0,0.0,21.0,23.0
0,29.0,0.276596,301.0,2.0,4.0,2.0,0.0,1.0,0.0,21.0,22.0
0,36.0,1.070655,302.0,0.0,1.0,7.0,2.0,2.0,0.0,43.0,31.0
0,33.0,1.070655,302.0,0.0,1.0,7.0,4.0,2.0,0.0,97.0,97.0
0,42.0,1.070655,302.0,0.0,1.0,7.0,1.0,1.0,1.0,21.0,23.0
0,28.0,1.070655,302.0,1.0,1.0,7.0,1.0,2.0,0.0,21.0,23.0
0,6.0,1.070655,302.0,1.0,1.0,7.0,0.0,2.0,0.0,21.0,23.0
0,21.0,1.070655,302.0,1.0,1.0,7.0,1.0,1.0,0.0,21.0,23.0
0,16.0,1.070655,302.0,1.0,1.0,7.0,1.0,4.0,0.0,43.0,31.0
0,32.0,1.070655,302.0,1.0,1.0,7.0,1.0,2.0,0.0,21.0,23.0
0,19.0,1.070655,302.0,2.0,1.0,7.0,3.0,2.0,0.0,97.0,97.0
0,32.0,1.070655,302.0,0.0,1.0,7.0,2.0,1.0,0.0,43.0,31.0
0,27.0,0.383309,303.0,3.0,5.0,9.0,0.0,2.0,0.0,21.0,12.0
0,51.0,0.383309,303.0,0.0,2.0,9.0,0.0,1.0,0.0,97.0,97.0
0,20.0,0.383309,303.0,2.0,5.0,9.0,1.0,4.0,0.0,11.0,12.0
0,38.0,0.383309,303.0,3.0,5.0,9.0,1.0,1.0,0.0,11.0,12.0
0,30.0,0.383309,303.0,1.0,2.0,9.0,1.0,1.0,0.0,21.0,22.0
0,16.0,0.383309,303.0,2.0,2.0,9.0,2.0,1.0,0.0,21.0,22.0
0,30.0,0.383309,303.0,2.0,3.0,9.0,1.0,2.0,0.0,97.0,97.0
0,27.0,0.383309,303.0,1.0,3.0,9.0,1.0,1.0,0.0,97.0,97.0
0,42.0,0.383309,303.0,2.0,3.0,9.0,2.0,1.0,0.0,97.0,97.0
0,6.0,0.383309,303.0,2.0,3.0,9.0,0.0,2.0,0.0,97.0,97.0
0,15.0,1.131151,304.0,2.0,5.0,12.0,1.0,1.0,0.0,12.0,13.0
0,26.0,1.131151,304.0,2.0,5.0,12.0,2.0,1.0,0.0,11.0,13.0
0,20.0,1.131151,304.0,1.0,5.0,12.0,1.0,2.0,0.0,13.0,22.0
0,37.0,1.131151,304.0,3.0,5.0,12.0,1.0,3.0,0.0,11.0,13.0
0,43.0,1.131151,304.0,2.0,4.0,12.0,1.0,1.0,0.0,21.0,22.0
0,20.0,1.131151,304.0,1.0,4.0,12.0,1.0,2.0,0.0,41.0,22.0
0,51.0,1.131151,304.0,2.0,3.0,12.0,2.0,3.0,0.0,41.0,21.0
0,29.0,1.131151,304.0,1.0,4.0,12.0,1.0,1.0,0.0,13.0,22.0
0,41.0,1.131151,304.0,1.0,3.0,12.0,2.0,3.0,0.0,42.0,22.0
0,53.0,1.131151,304.0,2.0,3.0,12.0,4.0,1.0,0.0,42.0,22.0
1,15.0,1.131151,304.0,2.0,4.0,12.0,2.0,3.0,0.0,12.0,12.0
0,23.0,0.451483,305.0,2.0,2.0,6.0,1.0,1.0,0.0,14.0,23.0
0,22.0,0.451483,305.0,2.0,4.0,6.0,0.0,2.0,0.0,11.0,11.0
0,27.0,0.451483,305.0,2.0,4.0,6.0,5.0,2.0,0.0,11.0,11.0
0,27.0,0.451483,305.0,1.0,2.0,6.0,2.0,2.0,0.0,42.0,43.0
0,11.0,0.451483,305.0,2.0,3.0,6.0,0.0,3.0,0.0,12.0,23.0
0,47.0,0.451483,305.0,1.0,4.0,6.0,3.0,2.0,0.0,11.0,22.0
0,20.0,0.451483,305.0,2.0,4.0,6.0,2.0,2.0,0.0,11.0,22.0
0,18.0,0.451483,305.0,2.0,2.0,6.0,0.0,2.0,0.0,14.0,23.0
0,20.0,0.451483,305.0,2.0,2.0,6.0,0.0,2.0,0.0,14.0,23.0
0,49.0,0.451483,305.0,2.0,5.0,6.0,1.0,2.0,0.0,11.0,11.0
0,14.0,0.451483,305.0,3.0,4.0,6.0,0.0,2.0,0.0,12.0,22.0
0,23.0,0.451483,305.0,1.0,4.0,6.0,1.0,2.0,0.0,42.0,23.0
0,61.0,0.451483,305.0,1.0,2.0,6.0,3.0,2.0,0.0,41.0,23.0
0,32.0,0.451483,305.0,1.0,5.0,6.0,1.0,2.0,0.0,12.0,12.0
0,19.0,0.451483,305.0,0.0,4.0,6.0,2.0,4.0,0.0,13.0,12.0
0,12.0,0.451483,305.0,1.0,4.0,6.0,2.0,4.0,0.0,13.0,12.0
0,35.0,0.451483,305.0,2.0,4.0,6.0,2.0,4.0,0.0,97.0,97.0
0,35.0,0.451483,305.0,2.0,4.0,6.0,2.0,4.0,0.0,97.0,97.0
0,35.0,0.451483,305.0,2.0,4.0,6.0,0.0,4.0,0.0,13.0,12.0
0,20.0,1.005946,306.0,2.0,3.0,6.0,0.0,1.0,0.0,21.0,22.0
0,29.0,1.005946,306.0,1.0,3.0,6.0,1.0,1.0,0.0,21.0,22.0
0,46.0,1.005946,306.0,1.0,4.0,6.0,1.0,2.0,0.0,14.0,22.0
0,7.0,1.005946,306.0,2.0,4.0,6.0,5.0,2.0,0.0,12.0,22.0
0,22.0,1.005946,306.0,3.0,5.0,6.0,0.0,2.0,0.0,11.0,11.0
0,21.0,1.005946,306.0,2.0,5.0,6.0,1.0,1.0,0.0,11.0,13.0
0,19.0,1.005946,306.0,0.0,3.0,6.0,0.0,2.0,0.0,21.0,22.0
0,34.0,1.005946,306.0,1.0,3.0,6.0,1.0,1.0,0.0,14.0,23.0
0,4.0,1.005946,306.0,1.0,3.0,6.0,0.0,1.0,0.0,14.0,23.0
0,12.0,0.600416,307.0,2.0,2.0,4.0,0.0,1.0,0.0,43.0,23.0
0,12.0,0.600416,307.0,0.0,2.0,4.0,5.0,3.0,0.0,43.0,23.0
0,12.0,0.600416,307.0,2.0,2.0,4.0,0.0,1.0,0.0,43.0,23.0
0,12.0,0.600416,307.0,1.0,2.0,4.0,5.0,1.0,0.0,43.0,23.0
0,31.0,0.600416,307.0,1.0,1.0,4.0,1.0,1.0,0.0,42.0,23.0
0,8.0,0.600416,307.0,2.0,3.0,4.0,5.0,1.0,0.0,21.0,23.0
0,25.0,0.600416,307.0,1.0,3.0,4.0,2.0,1.0,0.0,97.0,97.0
1,24.0,0.600416,307.0,2.0,3.0,4.0,1.0,1.0,0.0,97.0,97.0
1,24.0,0.600416,307.0,2.0,3.0,4.0,2.0,1.0,0.0,97.0,97.0
1,24.0,0.600416,307.0,2.0,3.0,4.0,0.0,1.0,0.0,41.0,23.0
0,32.0,0.600416,307.0,1.0,1.0,4.0,2.0,1.0,0.0,21.0,23.0
0,10.0,0.600416,307.0,2.0,3.0,4.0,0.0,1.0,0.0,42.0,23.0
0,29.0,0.600416,307.0,2.0,3.0,4.0,2.0,2.0,0.0,42.0,23.0
0,7.0,0.600416,307.0,2.0,3.0,4.0,0.0,1.0,0.0,42.0,23.0
0,8.0,0.600416,307.0,2.0,1.0,4.0,2.0,1.0,0.0,21.0,23.0
0,43.0,0.600416,307.0,1.0,3.0,4.0,3.0,7.0,0.0,21.0,23.0
0,38.0,0.600416,307.0,1.0,3.0,4.0,1.0,2.0,0.0,21.0,23.0
0,25.0,0.600416,307.0,1.0,1.0,4.0,1.0,1.0,0.0,31.0,23.0
0,30.0,0.600416,307.0,1.0,1.0,4.0,0.0,1.0,0.0,97.0,97.0
0,21.0,0.600416,307.0,2.0,2.0,4.0,1.0,1.0,0.0,41.0,23.0
0,22.0,0.600416,307.0,2.0,2.0,4.0,0.0,1.0,0.0,42.0,23.0
0,22.0,0.505109,308.0,2.0,4.0,11.0,1.0,3.0,0.0,13.0,22.0
0,17.0,0.505109,308.0,2.0,4.0,11.0,1.0,1.0,0.0,12.0,12.0
1,37.0,0.505109,308.0,2.0,4.0,11.0,5.0,2.0,0.0,14.0,22.0
0,35.0,0.505109,308.0,3.0,5.0,11.0,0.0,1.0,0.0,12.0,12.0
0,22.0,0.505109,308.0,3.0,5.0,11.0,0.0,3.0,0.0,12.0,12.0
0,32.0,0.505109,308.0,2.0,4.0,11.0,1.0,3.0,0.0,12.0,22.0
0,20.0,0.505109,308.0,2.0,4.0,11.0,1.0,1.0,0.0,11.0,22.0
0,24.0,0.505109,308.0,2.0,5.0,11.0,1.0,2.0,0.0,12.0,12.0
0,12.0,0.505109,308.0,3.0,5.0,11.0,0.0,1.0,0.0,12.0,12.0
0,30.0,0.505109,308.0,2.0,5.0,11.0,0.0,2.0,0.0,14.0,22.0
0,23.0,0.505109,308.0,1.0,5.0,11.0,4.0,3.0,0.0,12.0,22.0
0,36.0,0.505109,308.0,2.0,4.0,11.0,1.0,1.0,0.0,13.0,22.0
1,36.0,0.505109,308.0,2.0,4.0,11.0,3.0,3.0,0.0,13.0,22.0
0,16.0,0.505109,308.0,2.0,4.0,11.0,0.0,3.0,0.0,13.0,12.0
0,16.0,0.505109,308.0,2.0,4.0,11.0,0.0,3.0,0.0,13.0,12.0
1,40.0,1.989713,309.0,3.0,5.0,9.0,1.0,1.0,0.0,21.0,13.0
0,10.0,1.989713,309.0,2.0,5.0,9.0,0.0,1.0,0.0,21.0,13.0
0,45.0,1.989713,309.0,3.0,5.0,9.0,1.0,2.0,0.0,97.0,97.0
0,30.0,1.989713,309.0,2.0,5.0,9.0,2.0,1.0,0.0,21.0,13.0
0,9.0,1.989713,309.0,3.0,4.0,9.0,0.0,1.0,0.0,31.0,22.0
0,9.0,1.989713,309.0,2.0,4.0,9.0,0.0,1.0,0.0,31.0,22.0
0,14.0,1.989713,309.0,2.0,4.0,9.0,2.0,1.0,0.0,31.0,22.0
0,50.0,1.989713,309.0,2.0,4.0,9.0,1.0,7.0,0.0,21.0,22.0
0,14.0,1.989713,309.0,2.0,4.0,9.0,0.0,7.0,0.0,21.0,22.0
0,14.0,1.989713,309.0,2.0,4.0,9.0,0.0,1.0,0.0,21.0,22.0
0,47.0,1.989713,309.0,2.0,4.0,9.0,2.0,1.0,0.0,97.0,97.0
0,25.0,1.989713,309.0,1.0,3.0,9.0,2.0,1.0,0.0,13.0,22.0
0,14.0,1.989713,309.0,0.0,3.0,9.0,1.0,1.0,0.0,42.0,22.0
0,34.0,1.989713,309.0,2.0,3.0,9.0,1.0,1.0,0.0,21.0,22.0
0,30.0,1.989713,309.0,2.0,5.0,9.0,1.0,1.0,0.0,41.0,22.0
0,18.0,1.989713,309.0,1.0,4.0,9.0,1.0,1.0,0.0,41.0,22.0
0,40.0,1.989713,309.0,2.0,3.0,9.0,3.0,1.0,0.0,14.0,22.0
0,10.0,1.989713,309.0,2.0,3.0,9.0,0.0,1.0,0.0,14.0,22.0
0,38.0,1.989713,309.0,3.0,5.0,9.0,1.0,1.0,0.0,12.0,22.0
0,24.0,1.989713,309.0,0.0,4.0,9.0,1.0,4.0,0.0,21.0,22.0
0,26.0,1.989713,309.0,2.0,4.0,9.0,5.0,7.0,0.0,12.0,22.0
0,45.0,1.989713,309.0,1.0,4.0,9.0,2.0,1.0,0.0,13.0,22.0
0,30.0,1.989713,309.0,1.0,5.0,9.0,1.0,1.0,0.0,12.0,22.0
0,35.0,1.989713,309.0,2.0,5.0,9.0,1.0,1.0,0.0,41.0,22.0
0,41.0,1.989713,309.0,2.0,5.0,9.0,1.0,1.0,0.0,21.0,22.0
0,17.0,1.989713,309.0,3.0,5.0,9.0,0.0,1.0,0.0,21.0,22.0
0,17.0,1.989713,309.0,3.0,5.0,9.0,0.0,1.0,0.0,21.0,22.0
0,17.0,1.989713,309.0,3.0,5.0,9.0,0.0,1.0,0.0,21.0,22.0
0,17.0,1.989713,309.0,2.0,5.0,9.0,0.0,1.0,0.0,21.0,22.0
0,26.0,1.989713,309.0,2.0,3.0,9.0,0.0,1.0,0.0,13.0,22.0
0,13.0,0.665034,311.0,1.0,3.0,12.0,1.0,2.0,0.0,14.0,23.0
0,13.0,0.665034,311.0,2.0,3.0,12.0,5.0,2.0,0.0,14.0,23.0
0,1.0,0.665034,311.0,1.0,4.0,12.0,0.0,2.0,0.0,13.0,15.0
0,35.0,0.665034,311.0,3.0,4.0,12.0,0.0,3.0,0.0,14.0,22.0
0,11.0,0.665034,311.0,2.0,4.0,12.0,1.0,2.0,0.0,14.0,22.0
0,20.0,0.665034,311.0,2.0,3.0,12.0,0.0,2.0,0.0,14.0,22.0
0,29.0,0.665034,311.0,1.0,4.0,12.0,0.0,2.0,0.0,21.0,22.0
0,13.0,0.665034,311.0,1.0,3.0,12.0,1.0,4.0,0.0,13.0,23.0
0,11.0,0.665034,311.0,2.0,4.0,12.0,0.0,1.0,0.0,14.0,22.0
0,11.0,0.665034,311.0,2.0,4.0,12.0,2.0,3.0,0.0,97.0,97.0
0,24.0,0.665034,311.0,1.0,3.0,12.0,5.0,2.0,0.0,21.0,22.0
0,18.0,0.665034,311.0,2.0,4.0,12.0,2.0,2.0,0.0,14.0,22.0
0,19.0,0.665034,311.0,2.0,4.0,12.0,0.0,2.0,0.0,14.0,22.0
0,11.0,0.665034,311.0,2.0,4.0,12.0,2.0,2.0,0.0,14.0,23.0
0,34.0,0.455493,312.0,0.0,3.0,1.0,4.0,4.0,0.0,21.0,23.0
0,26.0,0.455493,312.0,1.0,4.0,1.0,1.0,4.0,0.0,11.0,22.0
0,21.0,0.455493,312.0,1.0,4.0,1.0,1.0,4.0,0.0,14.0,23.0
0,18.0,0.455493,312.0,2.0,5.0,1.0,0.0,4.0,0.0,12.0,22.0
0,40.0,0.455493,312.0,2.0,5.0,1.0,5.0,1.0,0.0,12.0,43.0
0,46.0,0.455493,312.0,2.0,5.0,1.0,4.0,1.0,0.0,12.0,43.0
0,18.0,0.455493,312.0,0.0,3.0,1.0,1.0,4.0,0.0,13.0,23.0
0,20.0,0.455493,312.0,2.0,5.0,1.0,1.0,4.0,0.0,12.0,22.0
0,36.0,0.455493,312.0,0.0,4.0,1.0,1.0,4.0,0.0,12.0,22.0
0,44.0,0.455493,312.0,0.0,4.0,1.0,1.0,4.0,0.0,12.0,22.0
1,34.0,0.455493,312.0,3.0,4.0,1.0,1.0,4.0,0.0,97.0,97.0
0,16.0,0.455493,312.0,0.0,4.0,1.0,1.0,4.0,0.0,13.0,22.0
0,40.0,0.419954,313.0,2.0,3.0,10.0,2.0,2.0,0.0,21.0,22.0
0,42.0,0.419954,313.0,1.0,3.0,10.0,1.0,1.0,0.0,21.0,23.0
0,31.0,0.419954,313.0,1.0,3.0,10.0,5.0,2.0,0.0,21.0,22.0
0,4.0,0.419954,313.0,2.0,4.0,10.0,1.0,2.0,0.0,21.0,22.0
0,38.0,0.419954,313.0,2.0,2.0,10.0,2.0,2.0,0.0,42.0,23.0
0,42.0,0.419954,313.0,2.0,2.0,10.0,1.0,1.0,0.0,21.0,23.0
0,49.0,0.419954,313.0,2.0,3.0,10.0,1.0,3.0,0.0,21.0,23.0
0,43.0,0.419954,313.0,2.0,3.0,10.0,1.0,1.0,0.0,21.0,23.0
0,2.0,0.419954,313.0,2.0,3.0,10.0,0.0,1.0,0.0,21.0,23.0
0,30.0,0.419954,313.0,1.0,3.0,10.0,0.0,1.0,0.0,21.0,23.0
0,27.0,0.419954,313.0,2.0,3.0,10.0,5.0,2.0,0.0,21.0,23.0
1,26.0,0.419954,313.0,2.0,3.0,10.0,2.0,1.0,0.0,21.0,23.0
0,17.0,0.419954,313.0,2.0,3.0,10.0,2.0,2.0,0.0,21.0,23.0
1,19.0,0.419954,313.0,1.0,3.0,10.0,2.0,2.0,0.0,21.0,23.0
0,33.0,0.419954,313.0,2.0,3.0,10.0,2.0,1.0,0.0,21.0,23.0
0,23.0,0.419954,313.0,1.0,3.0,10.0,2.0,2.0,0.0,21.0,23.0
0,31.0,0.419954,313.0,2.0,3.0,10.0,1.0,1.0,0.0,21.0,23.0
0,28.0,0.419954,313.0,2.0,2.0,10.0,2.0,1.0,0.0,21.0,23.0
0,30.0,0.419954,313.0,1.0,2.0,10.0,2.0,2.0,0.0,21.0,23.0
0,18.0,0.419954,313.0,2.0,2.0,10.0,2.0,1.0,0.0,21.0,23.0
0,30.0,0.419954,313.0,2.0,3.0,10.0,2.0,2.0,0.0,21.0,23.0
0,18.0,0.419954,313.0,2.0,3.0,10.0,0.0,2.0,0.0,21.0,22.0
0,45.0,1.264019,314.0,2.0,4.0,3.0,1.0,2.0,0.0,21.0,22.0
0,29.0,1.264019,314.0,2.0,5.0,3.0,2.0,1.0,0.0,71.0,22.0
0,11.0,1.264019,314.0,2.0,4.0,3.0,1.0,3.0,0.0,21.0,22.0
0,19.0,1.264019,314.0,2.0,5.0,3.0,0.0,2.0,0.0,21.0,12.0
0,37.0,1.264019,314.0,2.0,5.0,3.0,3.0,1.0,0.0,21.0,21.0
0,13.0,1.264019,314.0,3.0,5.0,3.0,0.0,1.0,0.0,21.0,21.0
0,27.0,1.264019,314.0,2.0,4.0,3.0,0.0,2.0,0.0,21.0,22.0
0,11.0,1.264019,314.0,3.0,5.0,3.0,1.0,2.0,0.0,13.0,22.0
0,18.0,1.264019,314.0,2.0,5.0,3.0,1.0,2.0,0.0,12.0,23.0
0,43.0,1.264019,314.0,2.0,4.0,3.0,2.0,2.0,0.0,21.0,21.0
0,28.0,1.195687,315.0,1.0,1.0,7.0,1.0,4.0,0.0,32.0,23.0
0,15.0,1.195687,315.0,1.0,1.0,7.0,1.0,7.0,0.0,43.0,23.0
0,28.0,1.195687,315.0,0.0,1.0,7.0,1.0,7.0,0.0,43.0,23.0
0,22.0,1.195687,315.0,0.0,1.0,7.0,1.0,7.0,0.0,43.0,22.0
0,31.0,1.195687,315.0,0.0,1.0,7.0,5.0,2.0,0.0,32.0,23.0
0,13.0,1.195687,315.0,0.0,1.0,7.0,0.0,4.0,0.0,32.0,23.0
0,30.0,1.195687,315.0,0.0,1.0,7.0,1.0,4.0,0.0,32.0,23.0
0,30.0,1.195687,315.0,1.0,1.0,7.0,1.0,2.0,0.0,32.0,23.0
0,39.0,1.195687,315.0,0.0,1.0,7.0,1.0,4.0,0.0,43.0,23.0
0,39.0,1.195687,315.0,0.0,1.0,7.0,1.0,4.0,0.0,43.0,23.0
0,16.0,1.195687,315.0,0.0,1.0,7.0,1.0,4.0,0.0,43.0,23.0
0,22.0,1.195687,315.0,0.0,1.0,7.0,0.0,4.0,0.0,43.0,23.0
0,35.0,1.195687,315.0,0.0,1.0,7.0,1.0,7.0,0.0,32.0,23.0
0,30.0,1.195687,315.0,1.0,1.0,7.0,1.0,1.0,0.0,32.0,23.0
0,26.0,1.195687,315.0,0.0,1.0,7.0,2.0,1.0,0.0,32.0,23.0
0,30.0,1.195687,315.0,1.0,1.0,7.0,1.0,7.0,0.0,43.0,23.0
